date,open,high,low,close,volume
2024/7/30,3380.689,3380.689,3352.804,3369.382,1049521.64
2024/7/31,3364.027,3445.004,3364.027,3442.084,1719591.77
2024/8/1,3443.14,3448.336,3419.187,3419.267,1363234.64
2024/8/2,3393.917,3419.102,3380.965,3384.392,1166152.55
2024/8/5,3362.112,3409.031,3343.321,3343.321,1428125.16
2024/8/6,3367.352,3376.796,3318.625,3342.979,1193402.79
2024/8/7,3338.591,3362.384,3329.966,3341.489,950843.77
2024/8/8,3332.428,3364.786,3320.843,3342.937,924956.95
2024/8/9,3358.128,3366.669,3331.627,3331.627,915116.26
2024/8/12,3327.556,3338.077,3319.891,3325.865,799387.54
2024/8/13,3328.014,3335.014,3310.191,3334.39,844896.79
2024/8/14,3332.787,3332.787,3309.1,3309.239,787424.07
2024/8/15,3301.446,3356.764,3297.971,3341.953,1047663.99
2024/8/16,3342.035,3356.907,3335.624,3345.634,965190.83
2024/8/19,3344.261,3375.962,3343.712,3356.968,1055711.1
2024/8/20,3361.639,3362.334,3321.64,3332.703,1016683.31
2024/8/21,3322.913,3339.443,3307.992,3321.635,899547.51
2024/8/22,3322.872,3327.696,3305.245,3313.136,1003665.04
2024/8/23,3305.931,3336.241,3305.64,3327.191,895257.74
2024/8/26,3330.718,3336.527,3311.57,3324.223,939907.72
2024/8/27,3315.686,3320.567,3299.564,3305.334,958081.57
2024/8/28,3298.909,3305.35,3274.588,3286.496,926966.5
2024/8/29,3273.541,3290.786,3269.529,3277.681,1307023.33
2024/8/30,3273.753,3351.625,3273.65,3321.432,1886954.43
2024/9/2,3307.543,3307.763,3264.757,3265.011,1476123.53
2024/9/3,3261.741,3281.594,3261.188,3273.428,1228973.06
2024/9/4,3253.898,3272.986,3249.981,3252.165,1048324.82
2024/9/5,3252.96,3266.882,3247.173,3257.758,971094.5
2024/9/6,3261.154,3274.814,3231.069,3231.346,884004.17
2024/9/9,3214.8,3222.928,3180.928,3192.952,1086730.69
2024/9/10,3193.456,3205.097,3171.793,3195.755,972900.78
2024/9/11,3187.051,3197.336,3174.034,3186.13,1024821.1
2024/9/12,3189.427,3201.554,3171.878,3172.475,928686.57
2024/9/13,3174.034,3188.915,3159.247,3159.247,883366.77
2024/9/18,3158.818,3179.901,3145.791,3171.01,847228.14
2024/9/19,3178.396,3213.838,3149.793,3196.036,1254392.72
2024/9/20,3192.432,3207.988,3173.224,3201.05,1180640.98
2024/9/23,3200.868,3230.161,3198.025,3212.764,953448.55
2024/9/24,3244.647,3351.968,3222.489,3351.909,2040722.17
2024/9/25,3403.702,3465.488,3393.438,3401.533,2415642.55
2024/9/26,3399.319,3545.325,3391.677,3545.32,2431340.1
2024/9/27,3617.92,3708.495,3596.583,3703.685,2654877.74
2024/9/30,3846.652,4038.697,3796.505,4017.855,5102177.07
2024/10/8,4450.368,4450.368,4094.352,4256.096,5898678.94
2024/10/9,4168.844,4197.6,3942.512,3955.984,4822692.95
2024/10/10,3979.612,4098.497,3912.771,3997.788,3950530.99
2024/10/11,3969.758,3978.239,3847.123,3887.167,2740965.05
2024/10/14,3915.219,3979.543,3868.779,3961.342,3075789.93
2024/10/15,3942.534,3967.871,3855.995,3855.995,2424864.48
2024/10/16,3806.137,3877.748,3805.087,3831.589,2188664.07
2024/10/17,3853.841,3882.073,3787.75,3788.222,2123138.2
2024/10/18,3780.314,3998.214,3765.162,3925.234,3129588.34
2024/10/21,3946.902,3979.264,3896.165,3935.197,2911856.34
2024/10/22,3923.744,3965.908,3917.522,3957.776,2234333.96
2024/10/23,3955.319,4012.18,3939.099,3973.209,2458739.49
2024/10/24,3950.899,3957.983,3914.089,3928.833,1747240.62
2024/10/25,3931.321,3992.892,3921.94,3956.421,2106948.85
2024/10/28,3953.106,3964.157,3917.204,3964.157,2161604.15
2024/10/29,3970.008,3991.309,3921.58,3924.649,2172939.84
2024/10/30,3904.16,3926.058,3864.305,3889.449,2194366.26
2024/10/31,3888.423,3923.9,3859.108,3891.04,3006367.18
2024/11/1,3882.458,3933.22,3879.959,3890.02,3079864.81
2024/11/4,3897.714,3944.762,3891.211,3944.762,2292390.6
2024/11/5,3937.623,4046.698,3925.414,4044.573,3168627.94
2024/11/6,4051.289,4091.703,4002.503,4024.283,3358079.38
2024/11/7,3987.267,4146.151,3984.665,4145.695,3414364.14
2024/11/8,4192.079,4200.908,4094.163,4104.047,3323503.85
2024/11/11,4066.934,4132.511,4048.039,4131.131,2895942.27
2024/11/12,4133.353,4181.71,4060.794,4085.743,2977780.86
2024/11/13,4059.59,4121.074,4059.59,4110.89,2404840.99
2024/11/14,4101.223,4118.169,4034.944,4039.619,2301527.84
2024/11/15,4025.648,4049.071,3968.831,3968.831,2473994.63
2024/11/18,3982.104,4034.06,3931.187,3950.381,3067779.46
2024/11/19,3954.604,3979.151,3896.749,3976.891,2429464.65
2024/11/20,3966.124,4001.085,3958.338,3985.773,1845993.72
2024/11/21,3979.455,3999.569,3966.066,3989.298,1661259.27
2024/11/22,3984.244,3990.265,3865.699,3865.699,2162858.09
2024/11/25,3875.613,3889.707,3812.318,3848.091,1907029.53
2024/11/26,3836.259,3875.229,3833.284,3840.185,1498924.41
2024/11/27,3829.344,3907.164,3817.913,3907.045,1741360.96
2024/11/28,3904.253,3908.392,3866.014,3872.551,1501172.91
2024/11/29,3869.89,3962.7,3869.89,3916.583,1876567.13
2024/12/2,3909.703,3955.125,3902.17,3947.632,1972897.84
2024/12/3,3946.703,3963.947,3922.843,3951.891,1824968.67
2024/12/4,3948.13,3957.365,3917.747,3930.557,1746263.18
2024/12/5,3916.564,3936.336,3910.083,3921.588,1385340.38
2024/12/6,3923.895,3995.117,3923.895,3973.141,1920579.07
2024/12/9,3970.663,3995.512,3948.421,3966.571,1759599.58
2024/12/10,4094.05,4098.38,3988.968,3995.637,2534637.95
2024/12/11,3988.018,4005.325,3977.352,3988.831,1772528.46
2024/12/12,3987.153,4031.744,3981.349,4028.505,1816217.77
2024/12/13,4000.985,4000.985,3931.739,3933.181,2303530.79
2024/12/16,3930.781,3938.76,3901.647,3911.842,1785112.51
2024/12/17,3908.126,3955.945,3908.126,3922.033,1609390.9
2024/12/18,3934.543,3956.144,3933.969,3941.89,1577383.21
2024/12/19,3911.89,3954.349,3899.748,3945.464,1610810.4
2024/12/20,3937.472,3958.634,3923.256,3927.744,1549864.96
2024/12/23,3928.149,3965.85,3928.149,3933.572,1900673.62
2024/12/24,3934.942,3985.859,3934.734,3983.688,1614945.89
2024/12/25,3987.956,4007.763,3969.477,3985.629,1593907.47
2024/12/26,3981.732,3991.533,3965.546,3987.48,1434252.86
2024/12/27,3987.019,4007.131,3970.937,3981.031,1692686.66
2024/12/30,3976.7,4005.778,3976.7,3999.055,1646124.85
2024/12/31,3995.871,4004.346,3934.911,3934.911,1839283.97
2025/1/2,3931.816,3934.203,3796.339,3820.395,2178987.24
2025/1/3,3825.243,3835.935,3767.665,3775.165,1753426.76
2025/1/6,3775.99,3788.849,3743.073,3768.97,1509466.7
2025/1/7,3760.866,3797.602,3749.058,3796.106,1464557.79
2025/1/8,3781.261,3810.736,3731.189,3789.215,1691669.68
2025/1/9,3780.734,3795.261,3768.681,3779.877,1297940.02
2025/1/10,3778.893,3786.807,3732.481,3732.481,1375231.71
2025/1/13,3704.444,3737.885,3704.107,3722.513,1364461.99
2025/1/14,3728.556,3826.64,3718.877,3820.54,1706646.57
2025/1/15,3810.035,3816.828,3790.166,3796.026,1414755.2
2025/1/16,3812.194,3842.947,3776.286,3800.384,1445058.71
2025/1/17,3788.373,3831.64,3780.213,3812.343,1266219.61
2025/1/20,3835.304,3858.668,3821.982,3829.676,1395812.77
2025/1/21,3850.356,3850.911,3817.121,3832.615,1412184.06
2025/1/22,3823.945,3823.945,3783.144,3797.017,1372550.62
2025/1/23,3829.046,3864.259,3801.853,3803.744,1805695.51
2025/1/24,3793.85,3847.6,3793.484,3832.864,1489717.22
2025/1/27,3836.958,3851.997,3817.08,3817.08,1466707.72
2025/2/5,3844.7,3844.7,3785.162,3795.085,1571683.08
2025/2/6,3789.609,3843.494,3788.32,3842.831,1672881.76
2025/2/7,3844.057,3919.35,3833.869,3892.703,2218577.07
2025/2/10,3898.102,3906.368,3878.831,3901.062,1889030.4
2025/2/11,3905.159,3905.159,3872.909,3883.135,1665749.09
2025/2/12,3875.96,3920.723,3867.354,3919.862,1642285.4
2025/2/13,3913.904,3939.198,3904.985,3905.14,1724858.74
2025/2/14,3900.827,3942.036,3900.827,3939.009,1729764.52
2025/2/17,3954.415,3955.896,3921.702,3947.398,2135882.46
2025/2/18,3942.576,3965.423,3901.868,3912.783,2094251.01
2025/2/19,3906.22,3943.674,3904.146,3940.16,1828295.17
2025/2/20,3934.65,3940.678,3916.177,3928.896,1638952.36
2025/2/21,3938.052,3981.048,3927.787,3978.444,2274003.3
2025/2/24,3972.483,3995.946,3949.231,3969.717,2208106.18
2025/2/25,3933.636,3955.434,3915.653,3925.651,1781085.8
2025/2/26,3931.842,3960.33,3925.366,3959.941,1910625.01
2025/2/27,3961.064,3973.932,3933.461,3968.116,2028879.63
2025/2/28,3950.187,3972.481,3886.399,3890.049,1981041.47
2025/3/3,3899.696,3930.005,3872.587,3888.474,1776231.66
2025/3/4,3865.994,3890.424,3855.725,3885.221,1498509.67
2025/3/5,3887.799,3906.421,3877.019,3902.571,1586527.51
2025/3/6,3923.383,3964.494,3917.083,3956.237,1939609.15
2025/3/7,3944.915,3967.074,3935.046,3944.014,1667323.75
2025/3/10,3945.58,3949.145,3905.127,3928.802,1527652.32
2025/3/11,3890.431,3941.416,3889.43,3941.416,1447544.02
2025/3/12,3946.862,3953.613,3921.474,3927.232,1567321.9
2025/3/13,3925.744,3939.285,3897.376,3911.579,1565364.43
2025/3/14,3919.616,4014.159,3919.616,4006.557,2161390.03
2025/3/17,4020.64,4021.728,3992.256,3996.788,1622029.11
2025/3/18,4011.779,4016.873,3995.96,4007.723,1402084.96
2025/3/19,4004.825,4025.299,3989.512,4010.168,1444194.28
2025/3/20,4011.059,4012.042,3969.926,3974.992,1337546.7
2025/3/21,3966.515,3983.148,3904.767,3914.696,1659052.94
2025/3/24,3916.114,3938.183,3907.2,3934.849,1522346.74
2025/3/25,3937.898,3946.357,3921.529,3932.295,1404753.99
2025/3/26,3930.207,3942.026,3916.861,3919.357,1311641.87
2025/3/27,3911.384,3952.985,3903.652,3932.412,1267937.38
2025/3/28,3930.776,3934.234,3907.384,3915.166,1263562.14
2025/3/31,3905.982,3928.448,3872.403,3887.306,1667985.23
2025/4/1,3892.779,3905.262,3882.405,3887.684,1403802.74
2025/4/2,3884.418,3900.495,3877.16,3884.386,1130431.75
2025/4/3,3843.418,3883.703,3843.418,3861.503,1425997.89
2025/4/7,3675.202,3707.777,3514.117,3589.441,3125785.86
2025/4/8,3597.986,3650.759,3583.875,3650.759,2801973.12
2025/4/9,3606.104,3686.794,3587.337,3686.794,2623057.08
2025/4/10,3749.126,3756.139,3708.819,3735.115,2272522.27
2025/4/11,3730.315,3762.365,3708.462,3750.517,1687596.91
2025/4/14,3772.041,3776.634,3754.033,3759.142,1644624.03
2025/4/15,3756.479,3764.486,3737.85,3761.235,1340060.4
2025/4/16,3757.876,3775.166,3721.603,3772.82,1563590.06
2025/4/17,3755.086,3779.125,3749.504,3772.222,1223710.02
2025/4/18,3760.043,3782.044,3754.407,3772.523,1029485.09
2025/4/21,3768.142,3790.178,3763.138,3784.881,1213557.3
2025/4/22,3780.112,3799.23,3778.079,3783.952,1256882.57
2025/4/23,3803.43,3807.954,3780.518,3786.882,1319868.7
2025/4/24,3787.459,3807.26,3775.207,3784.357,1171645.6
2025/4/25,3792.084,3801.577,3780.777,3786.994,1245911.33
2025/4/28,3786.387,3792.008,3772.803,3781.619,1251450.91
2025/4/29,3776.003,3785.316,3768.031,3775.077,1115146.94
2025/4/30,3775.831,3787.564,3768.757,3770.571,1436816.58
2025/5/6,3794.376,3809.094,3782.777,3808.542,1585204.59
2025/5/7,3861.577,3863.678,3814.987,3831.627,1611722.99
2025/5/8,3820.548,3867.331,3816.264,3852.896,1249598.33
2025/5/9,3848.619,3853.663,3836.535,3846.157,1193895.26
2025/5/12,3866.531,3890.734,3859.035,3890.61,1533324.6
2025/5/13,3915.592,3915.592,3890.686,3896.258,1473202.99
2025/5/14,3894.839,3960.523,3890.65,3943.211,1720337.79
2025/5/15,3934.027,3936.465,3904.907,3907.199,1380817.49
2025/5/16,3898.666,3903.853,3874.862,3889.085,1184053.45
2025/5/19,3882.568,3885.589,3866.57,3877.145,986434.14
2025/5/20,3883.102,3911.474,3881.744,3898.171,1048852.34
2025/5/21,3899.437,3928.634,3899.437,3916.381,1097913.43
2025/5/22,3912.601,3923.02,3903.09,3913.865,1075970.52
2025/5/23,3910.374,3931.551,3882.274,3882.274,1202774.19
2025/5/26,3875.789,3884.537,3849.038,3860.107,1096012.07
2025/5/27,3857.627,3865.429,3834.846,3839.397,985724.25
2025/5/28,3843.075,3849.736,3833.958,3836.237,890310.26
2025/5/29,3838.009,3869.791,3831.458,3858.7,1084718.86
2025/5/30,3850.493,3858.613,3829.254,3840.232,1116722.28
2025/6/3,3833.458,3863.295,3832.72,3852.013,1314030.9
2025/6/4,3855.488,3875.857,3855.488,3868.743,1168038.73
2025/6/5,3872.637,3883.135,3861.272,3877.556,1228781.84
2025/6/6,3878.103,3889.456,3869.387,3873.984,1109879.71
2025/6/9,3877.798,3894.652,3871.992,3885.246,1363062.93
2025/6/10,3887.551,3897.457,3850.466,3865.465,1455638.59
2025/6/11,3870.672,3911.611,3870.672,3894.625,1424147.72
2025/6/12,3885.52,3900.041,3870.384,3892.199,1339986.97
2025/6/13,3881.492,3889.16,3853.819,3864.182,1725395.36
2025/6/16,3853.619,3876.17,3853.619,3873.795,1373418.35
2025/6/17,3875.177,3880.416,3860.409,3870.379,1223425.26
2025/6/18,3871.65,3881.346,3854.658,3874.971,1275286.21
2025/6/19,3870.049,3872.943,3834.951,3843.091,1302806.58
2025/6/20,3839.783,3856.48,3839.783,3846.644,1181510.2
2025/6/23,3831.17,3867.59,3827.083,3857.902,1338008.92
2025/6/24,3862.388,3914.158,3862.388,3904.034,1636561.88
2025/6/25,3907.068,3963.037,3902.177,3960.066,1872136.71
2025/6/26,3953.16,3964.482,3945.259,3946.02,1653162.63
2025/6/27,3949.788,3969.263,3918.204,3921.758,1945579.13
2025/6/30,3920.315,3940.361,3911.604,3936.079,1451702.36
2025/7/1,3935.908,3946.245,3924.722,3942.762,1289593.62
2025/7/2,3943.323,3952.138,3929.696,3943.685,1470630.62
2025/7/3,3949.4,3971.616,3945.138,3968.068,1410040.06
2025/7/4,3967.464,4013.848,3958.376,3982.203,1571971.33
2025/7/7,3977.288,3979.748,3956.566,3965.175,1311352.73
2025/7/8,3965.426,4002.269,3965.426,3998.453,1564028.95
2025/7/9,3997.504,4016.743,3987.427,3991.401,1732937.96
2025/7/10,3993.42,4032.983,3992.524,4010.024,2097789.04
2025/7/11,4011.465,4065.942,4010.105,4014.807,2620527.73
2025/7/14,4021.214,4034.92,4017.668,4017.668,2079171.75
2025/7/15,4023.99,4042.657,3994.263,4019.064,1910429.31
2025/7/16,4019.393,4027.857,3993.921,4007.202,1510273.08
2025/7/17,4005.067,4034.594,4005.067,4034.491,1612490.41
2025/7/18,4039.871,4064.638,4039.318,4058.549,1862110.63
2025/7/21,4069.769,4086.117,4063.443,4085.607,2232684.76
2025/7/22,4087.335,4119.202,4068.338,4118.958,2575969.85
2025/7/23,4129.148,4155.678,4113.909,4119.769,3005061.54
2025/7/24,4116.831,4152.427,4111.885,4149.037,3196323.92
2025/7/25,4145.32,4150.499,4117.801,4127.163,2735949.63
2025/7/28,4128.199,4146.12,4112.968,4135.824,2227598.15
2025/7/29,4132.683,4153.331,4117.577,4152.025,2308078.8
2025/7/30,4148.941,4185.206,4127.43,4151.238,2498530.48
2025/7/31,4141.561,4141.824,4063.666,4075.591,2670874.06
2025/8/1,4069.925,4085.354,4040.462,4054.929,1962218.26
2025/8/4,4037.938,4070.702,4037.938,4070.702,1622759.02
2025/8/5,4080.388,4106.297,4075.584,4103.45,1788519.99
2025/8/6,4100.428,4116.709,4098.354,4113.485,1766761.55
2025/8/7,4120.282,4129.738,4094.821,4114.666,1986419.02
2025/8/8,4109.273,4122.21,4097.416,4104.967,1731712.01
2025/8/11,4110.294,4134.246,4103.605,4122.511,1904437.16
2025/8/12,4123.576,4153.295,4121.224,4143.825,1772878.23
2025/8/13,4150.504,4186.748,4147.199,4176.578,2139349.99
2025/8/14,4179.965,4220.311,4165.938,4173.313,2211035.95
2025/8/15,4162.421,4214.729,4157.495,4202.353,2613275.66
2025/8/18,4218.247,4272.96,4203.419,4239.413,3014791.02
2025/8/19,4241.765,4264.23,4215.208,4223.374,2508187.71
2025/8/20,4208.401,4272.146,4190.556,4271.396,2464817.73
2025/8/21,4284.371,4308.447,4273.652,4288.071,2590300.14
2025/8/22,4287.363,4378.388,4287.363,4377.998,2904348.97
2025/8/25,4416.292,4472.653,4404.776,4469.222,3580900.06
2025/8/26,4453.353,4476.803,4435.528,4452.591,2706213.95
2025/8/27,4458.84,4494.913,4386.127,4386.127,3331338.98
2025/8/28,4378.035,4464.803,4364.171,4463.782,2968345.36
2025/8/29,4455.803,4516.84,4452.363,4496.759,3519389.47
2025/9/1,4516.879,4528.134,4487.53,4523.711,3203667.08
2025/9/2,4521.983,4548.894,4454.417,4490.453,3039325.66
2025/9/3,4501.339,4510.73,4427.518,4459.83,2543202.17
2025/9/4,4461.25,4465.497,4327.507,4365.209,3079346.09
2025/9/5,4365.608,4466.56,4350.297,4460.325,2496256.57
2025/9/8,4467.169,4482.763,4438.07,4467.573,2676383.82
2025/9/9,4448.739,4472.093,4412.691,4436.258,2213754.6
2025/9/10,4438.3,4466.633,4414.594,4445.365,2035976.46
2025/9/11,4438.839,4548.035,4427.924,4548.035,2532640.51
2025/9/12,4544.591,4564.667,4517.79,4521.998,2664420.03
2025/9/15,4534.887,4566.905,4522.496,4533.056,2318856.78
2025/9/16,4539.922,4552.419,4494.788,4523.337,2492692.06
2025/9/17,4517.286,4556.03,4503.796,4551.023,2357164.72
2025/9/18,4546.032,4573.833,4454.989,4498.109,3098598.26
2025/9/19,4499.091,4533.092,4491.844,4501.92,2250440
2025/9/22,4512.025,4523.87,4487.13,4522.608,1964599.56
2025/9/23,4536.757,4560.732,4459.728,4519.778,2528270.62
2025/9/24,4495.266,4567.495,4494.113,4566.071,2204826.08
2025/9/25,4563.983,4613.949,4558.842,4593.488,2298233.33
2025/9/26,4576.914,4597.847,4550.049,4550.049,2084821.14
2025/9/29,4555.034,4647.569,4541.425,4620.053,2743588.77
2025/9/30,4629.899,4647.503,4616.224,4640.694,2479803.59
2025/10/9,4662.113,4726.345,4651.99,4709.482,3476786.96
2025/10/10,4679.498,4692.586,4600.965,4616.834,3190208.99
2025/10/13,4490.866,4601.807,4490.866,4593.979,3150103.54
2025/10/14,4634.054,4641.449,4520.926,4539.064,3729540.3
2025/10/15,4544.243,4608.824,4526.834,4606.288,2847718.55
2025/10/16,4588.921,4645.096,4586.28,4618.422,2482355.18
2025/10/17,4610.697,4618.562,4509.329,4514.235,2569056.17
2025/10/20,4558.242,4570.438,4520.502,4538.22,2184204.05
2025/10/21,4556.122,4615.463,4547.928,4607.872,2157111.75
2025/10/22,4576.028,4603.488,4567.236,4592.57,1853339.6
2025/10/23,4578.702,4611.341,4541.694,4606.345,2004639.17
2025/10/24,4622.787,4660.684,4622.787,4660.684,2088144.83
2025/10/27,4699.382,4720.429,4687.688,4716.019,2622006.74
2025/10/28,4697.728,4734.322,4679.229,4691.973,2209066.45
2025/10/29,4701.036,4747.838,4697.268,4747.838,2462113.24
2025/10/30,4735.981,4761.834,4706.452,4709.911,2732891.18
2025/10/31,4702.495,4706.14,4640.668,4640.668,2814647.4
2025/11/3,4636.732,4653.403,4595.734,4653.403,2398698.09
2025/11/4,4649.348,4665.323,4595.066,4618.699,2332240.32
2025/11/5,4562.112,4642.61,4558.765,4627.257,2030458.71
2025/11/6,4642.011,4698.094,4642.011,4693.403,2242410.08
2025/11/7,4673.762,4701.374,4666.041,4678.794,2124973.77
2025/11/10,4688.124,4695.179,4654.21,4695.051,2360267.64
